"ID","Age","Experience","Income","ZIP Code","Family","CCAvg","Education","Mortgage","Personal Loan","Securities Account","CD Account","Online","CreditCard"
359,30,6,141000,94539,2,4330,"Undergrad",0,"0","0","0","1","0"
360,32,6,32000,93106,1,1900,"Advanced/Professional",0,"0","0","0","1","0"
361,35,10,55000,94539,4,1300,"Undergrad",0,"0","0","0","0","0"
362,43,19,153000,90254,2,7500,"Undergrad",0,"0","0","0","1","0"
363,58,32,113000,94590,2,1400,"Undergrad",270000,"0","0","0","0","1"
364,25,0,30000,92691,2,1700,"Graduate",0,"0","0","0","0","0"
365,54,24,29000,92028,3,1000,"Advanced/Professional",148000,"0","0","0","0","1"
366,57,32,174000,90089,1,6800,"Graduate",466000,"1","0","0","1","0"
367,50,24,35000,92717,1,300,"Advanced/Professional",0,"0","0","0","1","0"
368,32,8,98000,95054,2,2000,"Graduate",175000,"0","0","0","1","0"
369,63,37,30000,92054,2,1000,"Advanced/Professional",159000,"0","0","0","1","0"
370,31,6,58000,95051,2,2500,"Undergrad",0,"0","0","0","0","1"
371,36,12,25000,92101,4,1000,"Undergrad",147000,"0","0","0","0","0"
372,58,34,19000,92029,4,700,"Undergrad",0,"0","0","0","0","0"
373,56,30,44000,93105,4,700,"Graduate",174000,"0","0","0","1","0"
374,49,25,20000,90291,4,1000,"Undergrad",111000,"0","0","0","1","1"
375,30,5,98000,91941,2,3100,"Undergrad",220000,"0","0","0","1","0"
376,33,7,90000,92346,3,1600,"Undergrad",0,"0","0","0","1","0"
377,45,21,61000,94304,3,700,"Undergrad",0,"0","0","0","0","0"
378,30,5,40000,94402,4,2000,"Graduate",0,"0","0","0","1","0"
379,47,23,38000,94618,2,2100,"Advanced/Professional",0,"0","0","0","0","0"
380,25,0,28000,92093,2,1700,"Graduate",0,"0","0","0","0","0"
381,63,33,34000,94305,1,1500,"Advanced/Professional",0,"0","0","0","1","1"
382,55,29,73000,95616,2,2300,"Advanced/Professional",0,"0","0","0","1","1"
383,65,41,133000,94904,4,2000,"Undergrad",0,"1","0","0","0","1"
384,44,18,53000,94608,1,200,"Undergrad",0,"0","0","0","1","0"
385,51,25,21000,9307,4,600,"Advanced/Professional",0,"0","0","0","1","1"
386,35,9,40000,93943,3,900,"Undergrad",0,"0","0","0","1","0"
387,30,5,41000,95051,4,1700,"Graduate",0,"0","0","0","1","0"
388,31,5,82000,95482,4,1800,"Graduate",0,"0","0","0","1","0"
389,54,30,1e+05,95814,4,3400,"Advanced/Professional",0,"1","0","0","0","0"
390,45,20,155000,90024,1,7000,"Undergrad",0,"0","0","0","1","1"
391,45,19,45000,92521,1,200,"Undergrad",0,"0","0","0","1","0"
392,58,32,9000,94080,3,300,"Advanced/Professional",0,"0","0","0","0","1"
393,54,29,48000,91709,4,1800,"Advanced/Professional",0,"0","0","0","1","0"
394,53,28,18000,90095,4,100,"Advanced/Professional",109000,"0","1","1","1","1"
395,33,9,80000,91311,4,3400,"Undergrad",0,"0","0","0","1","1"
396,60,35,64000,94509,2,2800,"Undergrad",0,"0","0","0","0","0"
397,50,24,29000,93023,4,100,"Undergrad",0,"0","0","0","0","0"
398,26,2,48000,90503,3,700,"Graduate",0,"0","0","0","1","0"
399,54,30,23000,94608,2,400,"Undergrad",0,"0","0","0","0","0"
400,28,3,84000,90024,4,200,"Undergrad",0,"0","0","0","1","1"
401,36,10,179000,94542,3,6600,"Undergrad",0,"1","0","0","1","0"
402,29,2,30000,95747,4,1500,"Graduate",112000,"0","0","0","0","1"
403,54,28,93000,91604,1,4900,"Undergrad",133000,"0","0","1","1","1"
404,55,30,39000,92647,2,1900,"Graduate",0,"0","0","0","0","0"
405,61,36,60000,92866,3,500,"Graduate",182000,"0","0","0","0","0"
406,36,11,133000,90245,1,3800,"Undergrad",290000,"0","1","1","1","1"
407,45,19,125000,92354,1,2400,"Undergrad",0,"0","0","0","0","0"
408,64,40,58000,93437,1,1800,"Advanced/Professional",0,"0","0","0","1","0"
409,60,36,89000,91745,2,2800,"Undergrad",0,"0","0","0","1","0"
410,49,22,82000,90019,1,2670,"Graduate",125000,"0","0","0","1","0"
411,47,23,110000,94111,2,3300,"Undergrad",0,"0","0","0","1","1"
412,60,36,54000,92182,4,2300,"Advanced/Professional",0,"0","1","0","0","0"
413,45,20,89000,93311,4,1900,"Advanced/Professional",0,"0","0","0","1","0"
414,32,7,42000,92407,3,2300,"Undergrad",0,"0","0","0","1","0"
415,52,28,41000,94309,3,1900,"Graduate",0,"0","0","0","0","1"
416,35,8,38000,93106,4,1000,"Graduate",124000,"0","0","0","1","0"
417,40,15,85000,94304,2,400,"Undergrad",0,"0","0","0","1","0"
418,53,29,83000,90073,4,1000,"Graduate",0,"0","0","0","1","0"
419,27,0,33000,90089,4,1000,"Advanced/Professional",0,"0","0","0","0","0"
420,58,33,50000,94501,4,2100,"Undergrad",0,"0","0","0","0","1"
421,47,22,58000,93105,4,3600,"Advanced/Professional",0,"0","0","0","1","1"
422,28,3,115000,92333,4,3100,"Graduate",0,"1","0","0","0","0"
423,46,20,145000,91380,2,6300,"Undergrad",0,"0","1","1","1","0"
424,43,19,161000,95616,2,7500,"Undergrad",0,"0","0","0","0","0"
425,56,30,38000,92029,1,200,"Undergrad",0,"0","0","0","0","0"
426,28,3,28000,90505,4,800,"Undergrad",0,"0","0","0","1","0"
427,42,18,75000,92182,3,2330,"Undergrad",0,"0","0","0","0","1"
428,32,7,35000,92521,3,1300,"Undergrad",116000,"0","0","0","0","1"
429,62,38,24000,94720,2,1000,"Undergrad",116000,"0","0","0","0","1"
430,37,13,78000,94998,4,100,"Graduate",0,"0","0","0","1","0"
431,51,26,113000,94086,1,1300,"Advanced/Professional",161000,"0","0","0","1","0"
432,39,13,75000,94305,3,2100,"Undergrad",224000,"0","0","0","1","0"
433,43,17,91000,91311,1,5700,"Undergrad",0,"0","0","0","1","0"
434,52,28,31000,91330,4,200,"Undergrad",141000,"0","0","0","1","1"
435,30,6,45000,95819,1,1800,"Graduate",0,"0","0","0","1","0"
436,52,26,80000,94709,3,800,"Undergrad",0,"0","0","0","0","0"
437,61,35,50000,92122,3,1400,"Advanced/Professional",112000,"0","0","0","1","0"
438,36,9,31000,95825,4,1000,"Graduate",0,"0","1","0","1","0"
439,58,32,113000,93943,2,3800,"Graduate",119000,"1","0","1","1","1"
440,47,23,29000,94304,4,600,"Undergrad",0,"0","0","0","1","0"
441,64,39,59000,92626,2,1500,"Undergrad",139000,"0","0","0","1","0"
442,52,27,43000,93555,1,1300,"Graduate",0,"0","1","0","1","0"
443,58,28,122000,95136,1,3000,"Advanced/Professional",115000,"1","0","0","1","0"
444,48,24,29000,90509,1,1000,"Undergrad",0,"0","0","0","0","0"
445,64,40,91000,93106,2,0,"Advanced/Professional",0,"0","0","0","1","1"
446,58,32,65000,94590,3,2200,"Advanced/Professional",0,"0","0","0","1","0"
447,47,23,22000,93108,1,1000,"Undergrad",0,"0","0","0","0","1"
448,49,23,71000,95134,1,1400,"Advanced/Professional",0,"0","0","0","0","0"
449,31,4,60000,94588,4,2000,"Graduate",0,"0","0","0","1","1"
450,61,37,60000,91706,3,2000,"Advanced/Professional",0,"0","0","0","1","0"
451,51,25,69000,95747,1,300,"Undergrad",0,"0","0","0","1","1"
452,28,3,48000,94132,2,1750,"Advanced/Professional",89000,"0","0","0","1","0"
453,39,13,21000,94022,3,200,"Graduate",0,"0","0","0","0","0"
454,54,28,53000,92109,4,2800,"Graduate",0,"0","1","0","0","0"
455,50,24,29000,94110,3,900,"Advanced/Professional",0,"0","0","0","0","0"
456,30,4,60000,91107,4,2200,"Graduate",0,"0","0","0","1","0"
457,64,39,42000,92068,3,500,"Graduate",116000,"0","0","0","1","0"
458,29,3,69000,94303,3,300,"Advanced/Professional",0,"0","0","0","0","0"
459,48,24,20000,95841,1,1000,"Undergrad",0,"0","0","0","1","1"
460,35,10,2e+05,91107,2,3000,"Undergrad",458000,"0","0","0","0","0"
461,60,36,141000,90277,2,2100,"Undergrad",0,"0","0","0","1","1"
462,55,30,81000,92123,2,3700,"Undergrad",0,"0","1","0","0","0"
463,29,4,183000,91423,3,8300,"Advanced/Professional",0,"1","0","0","1","0"
464,48,22,149000,94928,2,5500,"Graduate",0,"1","1","1","1","0"
465,43,19,83000,94305,4,3600,"Advanced/Professional",0,"1","0","0","0","1"
466,66,42,35000,94305,1,1900,"Graduate",172000,"0","0","0","1","0"
467,25,0,13000,91342,2,900,"Advanced/Professional",0,"0","0","0","1","0"
468,45,20,39000,90232,1,2400,"Undergrad",0,"0","0","0","0","1"
469,34,10,21000,92634,1,500,"Advanced/Professional",0,"0","0","0","1","0"
470,48,23,10000,94609,2,700,"Advanced/Professional",0,"0","0","0","1","1"
471,32,6,84000,91006,4,1800,"Graduate",0,"0","0","0","0","0"
472,50,24,30000,91768,4,100,"Undergrad",161000,"0","0","0","1","1"
473,43,19,31000,90007,4,300,"Undergrad",156000,"0","0","0","1","0"
474,64,39,182000,93955,1,1200,"Graduate",547000,"1","0","0","1","0"
475,60,34,114000,90028,2,6900,"Undergrad",0,"0","0","0","1","0"
476,43,19,152000,92008,3,6100,"Graduate",0,"1","0","0","0","0"
477,60,34,53000,92717,1,800,"Graduate",0,"0","1","0","0","1"
478,64,39,24000,95112,4,400,"Graduate",78000,"0","0","0","1","0"
479,44,20,150000,95060,2,3300,"Undergrad",0,"0","0","0","0","1"
480,60,36,132000,92154,2,6000,"Undergrad",470000,"0","0","0","1","1"
481,54,29,68000,94998,3,1600,"Advanced/Professional",0,"0","0","0","1","1"
482,33,9,53000,94063,1,1200,"Undergrad",0,"0","0","0","0","1"
483,56,32,173000,94022,1,4600,"Graduate",88000,"1","0","1","1","0"
484,29,5,30000,90095,3,1000,"Graduate",0,"0","0","0","0","0"
485,25,1,113000,95023,2,200,"Undergrad",0,"0","0","0","1","1"
486,60,34,15000,95014,1,800,"Graduate",0,"0","0","0","1","0"
487,55,30,84000,92173,2,3700,"Undergrad",304000,"0","1","0","1","0"
488,39,13,88000,94117,4,1400,"Graduate",0,"0","0","0","1","1"
489,37,13,43000,94122,3,2800,"Undergrad",0,"0","0","0","1","0"
490,53,28,43000,91380,2,2100,"Advanced/Professional",0,"0","0","1","1","1"
491,34,10,90000,94303,2,2700,"Undergrad",0,"0","0","0","1","0"
492,42,18,34000,92115,4,300,"Undergrad",104000,"0","1","0","1","0"
493,60,36,38000,94596,4,1300,"Undergrad",0,"0","0","0","1","0"
494,50,24,173000,94720,1,1000,"Undergrad",0,"0","0","0","1","1"
495,41,17,160000,92647,2,8000,"Undergrad",0,"0","0","0","1","0"
496,25,0,44000,94545,4,600,"Graduate",0,"0","0","0","1","1"
497,50,24,83000,94301,2,400,"Advanced/Professional",0,"0","0","0","1","0"
498,48,22,94000,90623,4,2600,"Advanced/Professional",0,"0","0","0","1","0"
499,32,8,43000,95023,1,2100,"Advanced/Professional",0,"0","0","0","0","1"
500,50,25,42000,93108,3,1700,"Graduate",0,"0","0","0","1","0"
501,59,33,34000,92177,2,300,"Undergrad",0,"0","0","0","0","0"
502,50,26,39000,90640,3,1900,"Graduate",0,"0","0","0","1","0"
503,44,19,70000,92833,1,100,"Graduate",0,"0","0","0","0","0"
504,31,5,39000,94022,4,1800,"Advanced/Professional",185000,"0","0","0","0","1"
505,40,10,44000,94720,3,2000,"Advanced/Professional",0,"0","0","0","1","0"
506,36,12,69000,94305,3,3100,"Graduate",0,"1","0","0","1","0"
507,51,25,44000,94608,3,900,"Advanced/Professional",0,"0","0","0","0","0"
508,64,40,32000,91380,3,100,"Advanced/Professional",0,"0","0","0","1","0"
509,47,22,15000,95521,2,700,"Advanced/Professional",0,"0","0","0","0","0"
510,52,28,118000,90503,2,6800,"Undergrad",112000,"0","0","0","1","0"
511,51,26,62000,95136,1,1300,"Graduate",221000,"0","0","0","1","0"
512,31,5,82000,94143,4,2200,"Graduate",0,"0","0","0","0","0"
513,39,14,54000,95035,3,3000,"Undergrad",108000,"0","0","0","0","1"
514,30,6,48000,94607,1,2100,"Advanced/Professional",0,"0","0","0","0","0"
515,27,1,74000,91730,3,300,"Advanced/Professional",0,"0","0","0","1","0"
516,41,16,113000,92780,1,1000,"Advanced/Professional",211000,"0","0","0","0","1"
517,53,27,81000,90009,3,1700,"Graduate",0,"0","0","0","0","0"
518,54,27,43000,92834,3,1000,"Graduate",169000,"0","0","0","0","0"
519,28,4,34000,92677,1,1800,"Graduate",0,"0","0","0","1","0"
520,34,9,48000,95616,1,2500,"Advanced/Professional",105000,"0","0","0","1","0"
521,61,37,54000,90024,4,1200,"Graduate",129000,"0","0","0","1","1"
522,48,24,75000,92518,4,1400,"Graduate",0,"0","0","0","1","0"
523,36,11,72000,91007,1,2800,"Undergrad",224000,"0","0","0","0","0"
524,56,31,39000,93023,4,900,"Undergrad",0,"0","0","0","0","0"
525,24,0,75000,93014,4,200,"Undergrad",0,"0","0","0","1","0"
526,64,38,79000,94024,2,2800,"Undergrad",179000,"0","0","0","0","0"
527,26,2,205000,93106,1,6330,"Undergrad",271000,"0","0","0","0","1"
528,33,8,65000,90027,2,100,"Undergrad",89000,"0","0","0","1","0"
529,64,39,122000,90089,4,200,"Undergrad",378000,"1","0","0","1","0"
530,39,15,82000,95207,1,800,"Graduate",0,"0","0","0","1","0"
531,54,30,21000,91706,2,200,"Undergrad",0,"0","0","0","0","1"
532,32,6,50000,90401,4,2100,"Advanced/Professional",0,"0","1","1","1","1"
533,62,37,39000,94305,2,2800,"Undergrad",113000,"0","0","1","1","1"
534,27,2,101000,92807,1,1900,"Undergrad",0,"0","0","0","0","0"
535,53,28,41000,93117,2,600,"Advanced/Professional",0,"0","1","0","0","0"
536,51,25,132000,94143,1,300,"Undergrad",0,"0","0","0","1","0"
537,25,1,43000,92173,3,2400,"Graduate",176000,"0","0","0","1","0"
538,44,20,131000,90717,1,4900,"Advanced/Professional",0,"1","0","0","1","0"
539,31,5,11000,94534,1,400,"Graduate",76000,"0","0","0","0","1"
540,57,32,21000,94720,1,300,"Advanced/Professional",117000,"0","0","0","0","0"
541,25,1,109000,94010,4,2300,"Advanced/Professional",314000,"0","0","0","1","0"
542,30,6,141000,95014,2,4330,"Undergrad",0,"0","0","0","0","0"
543,40,14,81000,94709,3,100,"Undergrad",0,"0","0","0","1","0"
544,63,38,54000,94704,3,2400,"Undergrad",90000,"0","0","0","0","1"
545,35,10,164000,91614,2,7800,"Undergrad",0,"0","0","0","1","0"
546,43,19,28000,94303,4,300,"Undergrad",87000,"0","0","0","0","0"
547,27,2,68000,94025,3,2600,"Advanced/Professional",203000,"0","1","0","0","0"
548,44,14,44000,94132,3,2000,"Advanced/Professional",180000,"0","1","1","1","1"
549,49,23,61000,94117,1,1400,"Advanced/Professional",0,"0","0","0","1","1"
550,61,36,35000,94110,3,1300,"Graduate",0,"0","0","0","0","1"
551,60,34,54000,94301,3,300,"Graduate",0,"0","0","0","1","1"
552,59,34,14000,93118,1,100,"Undergrad",0,"0","0","0","1","1"
553,28,3,52000,90024,4,2200,"Undergrad",230000,"0","0","0","1","0"
554,52,28,101000,91330,2,300,"Undergrad",0,"0","0","0","0","0"
555,28,2,149000,94720,2,7200,"Undergrad",0,"0","0","0","1","0"
556,34,8,35000,92037,4,800,"Undergrad",137000,"0","0","1","1","1"
557,60,34,21000,93105,3,300,"Advanced/Professional",129000,"0","0","0","1","0"
558,39,15,118000,95039,2,1900,"Undergrad",0,"0","0","0","0","1"
559,30,5,38000,95064,4,2000,"Graduate",0,"0","1","0","0","0"
560,49,25,24000,95818,4,200,"Undergrad",138000,"0","0","0","1","0"
561,43,18,59000,93943,1,3700,"Advanced/Professional",0,"0","0","0","1","0"
562,63,33,41000,94234,4,1670,"Advanced/Professional",0,"0","0","0","1","0"
563,28,3,85000,94035,1,800,"Graduate",0,"0","0","0","1","1"
564,51,27,12000,94608,4,1000,"Undergrad",0,"0","0","0","1","0"
565,33,7,32000,94904,1,600,"Advanced/Professional",152000,"0","0","0","0","0"
566,55,29,79000,90210,3,800,"Undergrad",0,"0","0","0","1","0"
567,53,28,175000,95060,3,3600,"Advanced/Professional",0,"1","0","1","1","1"
568,34,8,28000,95112,3,900,"Undergrad",0,"0","0","0","0","0"
569,34,9,41000,92101,2,100,"Undergrad",161000,"0","0","0","1","1"
570,40,14,70000,95136,3,2100,"Undergrad",185000,"0","0","0","0","0"
571,49,25,161000,94928,3,6500,"Graduate",485000,"1","1","1","0","0"
572,35,9,53000,94143,4,2200,"Graduate",0,"0","0","0","1","0"
573,39,15,128000,92333,1,3400,"Undergrad",0,"0","0","0","0","0"
574,55,28,50000,95020,3,1000,"Graduate",0,"0","0","0","1","1"
575,29,5,80000,94709,2,2000,"Graduate",0,"0","0","0","1","1"
576,54,30,93000,91107,1,2700,"Graduate",0,"0","0","0","1","0"
577,25,1,48000,92870,3,300,"Advanced/Professional",0,"0","0","0","0","1"
578,52,28,149000,94043,2,6800,"Undergrad",0,"0","0","0","1","0"
579,46,19,49000,92124,3,2500,"Graduate",0,"0","0","0","1","1"
580,57,33,88000,93524,1,2700,"Graduate",0,"0","0","0","1","0"
581,52,22,22000,90049,4,400,"Advanced/Professional",0,"0","0","0","1","1"
582,28,3,55000,94521,4,2200,"Undergrad",0,"0","0","0","1","1"
583,44,18,72000,95678,1,700,"Advanced/Professional",155000,"0","0","0","0","0"
584,24,0,38000,95045,2,1700,"Graduate",0,"0","0","0","1","0"
585,40,16,114000,91604,1,3400,"Undergrad",3e+05,"0","0","0","1","0"
586,34,4,83000,92653,4,4000,"Advanced/Professional",0,"0","0","0","1","0"
587,39,14,101000,94305,2,400,"Undergrad",0,"0","0","0","1","1"
588,50,24,94000,93305,1,4900,"Undergrad",272000,"0","0","0","1","0"
589,41,17,40000,93117,2,2500,"Undergrad",0,"0","0","1","1","1"
590,31,7,128000,92821,1,6000,"Undergrad",0,"0","0","0","0","0"
591,29,3,39000,94612,4,2100,"Advanced/Professional",0,"0","0","0","1","0"
592,30,5,51000,92037,1,1000,"Undergrad",0,"0","0","0","1","0"
593,44,20,79000,95051,4,2000,"Advanced/Professional",0,"0","1","1","1","1"
594,33,7,48000,90025,4,2200,"Graduate",0,"0","0","0","1","0"
595,50,26,85000,94143,1,0,"Undergrad",144000,"0","0","0","0","0"
596,42,18,41000,92121,1,1800,"Undergrad",94000,"0","0","0","1","0"
597,48,22,152000,94022,1,3500,"Advanced/Professional",0,"1","0","0","1","0"
598,24,0,125000,92835,2,7200,"Undergrad",0,"0","1","0","0","1"
599,56,31,11000,92374,2,200,"Advanced/Professional",90000,"0","0","0","0","0"
600,28,4,103000,94720,2,2500,"Undergrad",0,"0","0","0","1","1"
601,56,30,141000,94143,2,500,"Undergrad",0,"0","0","0","1","0"
602,58,32,38000,91320,1,1400,"Undergrad",0,"0","0","0","1","1"
603,29,5,135000,95035,2,600,"Undergrad",0,"0","0","0","0","0"
604,63,38,28000,94720,2,500,"Graduate",89000,"0","0","0","1","0"
605,28,3,70000,90245,4,2200,"Undergrad",240000,"0","0","0","0","1"
606,57,31,41000,91330,1,200,"Undergrad",0,"0","0","0","1","1"
607,34,8,81000,91741,3,900,"Graduate",208000,"0","0","0","1","0"
608,28,3,170000,95014,1,100,"Advanced/Professional",0,"1","0","0","0","0"
609,27,2,55000,91910,4,1700,"Graduate",0,"0","0","0","1","0"
610,37,11,24000,91770,4,1500,"Advanced/Professional",0,"0","0","0","0","0"
611,52,28,81000,94132,3,1800,"Graduate",275000,"0","0","0","0","0"
612,49,23,32000,94701,4,1800,"Undergrad",83000,"0","0","0","0","0"
613,65,40,129000,90095,1,1300,"Undergrad",0,"0","0","0","1","1"
614,60,35,108000,94904,1,900,"Undergrad",0,"0","1","0","0","0"
615,37,12,180000,90034,1,8600,"Undergrad",0,"0","0","0","1","1"
616,63,37,139000,93943,2,6900,"Undergrad",0,"0","0","0","0","0"
617,40,14,33000,94025,2,1400,"Advanced/Professional",0,"0","0","0","1","1"
618,46,20,74000,94024,4,2600,"Advanced/Professional",0,"0","0","0","1","0"
619,63,37,42000,91320,2,700,"Advanced/Professional",115000,"0","0","0","1","0"
620,57,27,73000,93106,1,3000,"Advanced/Professional",0,"0","0","0","0","0"
621,33,8,115000,91129,4,2900,"Graduate",0,"1","0","0","1","0"
622,41,17,114000,91125,2,1800,"Graduate",0,"0","0","0","1","0"
623,41,17,92000,93555,2,1900,"Undergrad",131000,"0","0","0","1","0"
624,44,19,34000,95616,1,300,"Advanced/Professional",78000,"0","0","0","1","0"
625,33,6,54000,92821,2,1670,"Graduate",122000,"0","0","0","1","0"
626,52,28,64000,95605,2,1000,"Advanced/Professional",211000,"0","0","0","1","0"
627,30,6,42000,94305,1,200,"Advanced/Professional",1e+05,"0","0","0","0","1"
628,45,19,70000,92677,3,2100,"Undergrad",0,"0","0","0","1","0"
629,49,24,51000,90071,1,1300,"Graduate",0,"0","0","0","0","0"
630,45,19,71000,91711,4,2900,"Undergrad",218000,"0","0","1","1","1"
631,32,7,35000,96651,3,1300,"Undergrad",108000,"0","0","0","0","1"
632,45,18,40000,94960,3,1000,"Graduate",0,"0","0","0","1","0"
633,57,32,165000,94720,4,2700,"Advanced/Professional",0,"1","0","0","1","0"
634,61,31,18000,94583,1,1500,"Advanced/Professional",0,"0","0","0","1","1"
635,57,31,32000,90034,3,1400,"Undergrad",0,"0","1","1","1","1"
636,60,35,35000,90509,3,200,"Undergrad",169000,"0","0","0","1","0"
637,40,16,120000,92037,2,6100,"Undergrad",196000,"0","0","0","1","0"
638,53,28,31000,90245,4,100,"Advanced/Professional",0,"0","0","0","1","0"
639,42,16,35000,92054,3,1500,"Undergrad",0,"0","0","0","0","0"
640,62,36,32000,92646,2,200,"Advanced/Professional",0,"0","0","0","1","1"
641,43,18,85000,94960,1,3700,"Advanced/Professional",327000,"0","1","0","1","0"
642,35,10,139000,95060,2,7800,"Undergrad",0,"0","0","0","0","0"
643,50,24,103000,94132,1,300,"Undergrad",0,"0","0","0","1","0"
644,45,21,152000,91902,2,1400,"Undergrad",0,"0","0","0","1","0"
645,52,27,33000,92121,2,2000,"Graduate",0,"0","0","0","1","0"
646,35,9,84000,95120,4,2200,"Graduate",322000,"0","0","0","0","0"
647,58,33,61000,90033,4,1700,"Undergrad",0,"0","0","0","0","0"
648,62,38,64000,95064,4,2200,"Undergrad",123000,"0","1","1","1","1"
649,50,25,34000,95621,1,1300,"Graduate",0,"0","0","0","1","0"
650,25,1,82000,92677,4,2100,"Advanced/Professional",0,"0","0","0","1","0"
651,47,22,122000,90037,1,5100,"Advanced/Professional",163000,"1","1","0","0","0"
652,28,4,58000,92121,3,1500,"Undergrad",131000,"0","0","0","0","0"
653,34,9,92000,90005,1,2800,"Undergrad",0,"0","0","0","1","0"
654,49,23,78000,92691,2,2400,"Graduate",205000,"0","0","0","0","1"
655,54,29,129000,93940,4,4200,"Advanced/Professional",0,"1","0","0","0","0"
656,50,25,13000,91109,2,700,"Advanced/Professional",0,"0","0","0","0","0"
657,37,11,81000,94539,1,2800,"Advanced/Professional",145000,"0","0","0","0","0"
658,38,8,23000,95207,1,670,"Advanced/Professional",0,"0","0","0","0","0"
659,52,26,35000,91711,3,900,"Advanced/Professional",0,"0","0","0","0","0"
660,63,39,79000,93009,4,1700,"Graduate",0,"0","0","0","1","1"
661,39,14,165000,92126,2,3300,"Undergrad",0,"0","0","0","1","0"
662,63,38,52000,94720,2,2800,"Undergrad",0,"0","0","0","1","0"
663,65,41,185000,93561,3,2000,"Graduate",0,"1","0","0","0","0"
664,46,20,49000,90503,3,2200,"Graduate",0,"0","0","0","0","0"
665,54,30,64000,95126,1,1800,"Advanced/Professional",227000,"0","0","0","0","1"
666,54,24,61000,92866,4,2000,"Advanced/Professional",0,"0","1","0","1","0"
667,52,26,112000,92120,1,2400,"Undergrad",0,"0","1","1","1","1"
